
   Pm:    Z = 61;   Atomic weight = 145.0000 g/mol ;    nominal density:   [INLINE] = 7.2000E+00 g/cm3
          µa(barns/atom) = µ(cm2/g)  ×  2.40778E+02
          E(eV) µ(cm2/g) = f2(e/atom)  ×  2.90209E+05
          18 edges. Edge energies (keV):
          

  K      4.51840E+01  L I    7.42790E+00  L II   7.01280E+00  L III  6.45930E+00
  M I    1.64650E+00  M II   1.47140E+00  M III  1.35690E+00  M IV   1.05150E+00
  M V    1.02690E+00  N I    3.30400E-01  N II   2.54400E-01  N III  2.36000E-01
  N IV   1.20400E-01  N V    1.20400E-01  N VI   4.00000E-03  O I    3.75000E-02
  O II   2.11000E-02  O III  2.11000E-02

          Relativistic correction estimate frel (H82,3/5CL) = -8.8035E-01, -5.3340E-01 e/atom
          Nuclear Thomson correction fNT = -1.4078E-02 e/atom
     _________________________________________________________________________________________________________
   
   Form Factors, Attenuation and Scattering Cross-sections
   Z=61, E = 0.001 - 1000 keV

                                                              Attenuation
     E         f1            f2          µ           [INLINE] (coh+inc) Coefficient    µK       wavelength
     keV       e/atom       e/atom      cm2/g       cm2/g      cm2/g          cm2/g        nm
7.638578E+01  6.13038E+01  1.4225E+00  5.4046E+00  3.0996E-01  5.7146E+00  4.551E+00  1.623E-02
8.165640E+01  6.13369E+01  1.2691E+00  4.5102E+00  2.8803E-01  4.7982E+00  3.802E+00  1.518E-02
8.729069E+01  6.13547E+01  1.1288E+00  3.7529E+00  2.6823E-01  4.0211E+00  3.169E+00  1.420E-02
9.331374E+01  6.13914E+01  1.0024E+00  3.1174E+00  2.5035E-01  3.3678E+00  2.636E+00  1.329E-02
9.975239E+01  6.13874E+01  8.8835E-01  2.5845E+00  2.3420E-01  2.8187E+00  2.187E+00  1.243E-02
1.066353E+02  6.13770E+01  7.8738E-01  2.1429E+00  2.1962E-01  2.3625E+00  1.815E+00  1.163E-02
1.139931E+02  6.13625E+01  6.9796E-01  1.7769E+00  2.0643E-01  1.9833E+00  1.506E+00  1.088E-02
1.218587E+02  6.13452E+01  6.1874E-01  1.4736E+00  1.9450E-01  1.6681E+00  1.249E+00  1.017E-02
1.302669E+02  6.13264E+01  5.4857E-01  1.2221E+00  1.8369E-01  1.4058E+00  1.037E+00  9.518E-03
1.392553E+02  6.13067E+01  4.8639E-01  1.0136E+00  1.7388E-01  1.1875E+00  8.601E-01  8.903E-03
1.488640E+02  6.12867E+01  4.3129E-01  8.4080E-01  1.6495E-01  1.0058E+00  7.136E-01  8.329E-03
1.591356E+02  6.12669E+01  3.8247E-01  6.9749E-01  1.5682E-01  8.5431E-01  5.921E-01  7.791E-03
1.701159E+02  6.12475E+01  3.3920E-01  5.7865E-01  1.4938E-01  7.2803E-01  4.913E-01  7.288E-03
1.818539E+02  6.12287E+01  3.0084E-01  4.8009E-01  1.4256E-01  6.2265E-01  4.076E-01  6.818E-03
1.944018E+02  6.12105E+01  2.6684E-01  3.9835E-01  1.3628E-01  5.3463E-01  3.382E-01  6.378E-03
2.078156E+02  6.11934E+01  2.3733E-01  3.3143E-01  1.3047E-01  4.6190E-01  2.815E-01  5.966E-03
2.221548E+02  6.11775E+01  2.1117E-01  2.7586E-01  1.2509E-01  4.0095E-01  2.344E-01  5.581E-03
2.374835E+02  6.11627E+01  1.8790E-01  2.2962E-01  1.2008E-01  3.4970E-01  1.952E-01  5.221E-03
2.538699E+02  6.11489E+01  1.6721E-01  1.9114E-01  1.1540E-01  3.0654E-01  1.625E-01  4.884E-03
2.713869E+02  6.11362E+01  1.4880E-01  1.5912E-01  1.1099E-01  2.7011E-01  1.353E-01  4.569E-03
2.901126E+02  6.11244E+01  1.3243E-01  1.3247E-01  1.0684E-01  2.3931E-01  1.127E-01  4.274E-03
3.101304E+02  6.11135E+01  1.1786E-01  1.1029E-01  1.0291E-01  2.1320E-01  9.381E-02  3.998E-03
3.315294E+02  6.11035E+01  1.0491E-01  9.1832E-02  9.9162E-02  1.9099E-01  7.811E-02  3.740E-03
3.544049E+02  6.10942E+01  9.3380E-02  7.6466E-02  9.5587E-02  1.7205E-01  6.504E-02  3.498E-03
3.788588E+02  6.10857E+01  8.3124E-02  6.3674E-02  9.2161E-02  1.5584E-01  5.416E-02  3.273E-03
4.050001E+02  6.10779E+01  7.3998E-02  5.3024E-02  8.8867E-02  1.4189E-01  4.509E-02  3.061E-03
4.329451E+02  6.10707E+01  6.5877E-02  4.4158E-02  8.5690E-02  1.2985E-01  3.755E-02  2.864E-03
